Porosity,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.21024,0.02516351,9.86E-05,0.359838613,0.041337186,0.005,0.0125,0.0153,0.0193,0.0212,0.025,0.0274,0.0303,0.0343,0.0376,0.0594,,0.3769,0.4053,0.7403,0.037,0.1437,0.0497,0.0893,0.1101,0.1129,0.8462,0.8274,0.9522,0.0237,0.0507,0.0542
0.206563,0.035856613,0.000243445,0.871697603,1.428320762,0.005,0.0177,0.0225,0.027,0.0314,0.0346,0.0377,0.0413,0.0464,0.0549,0.0875,,0.355,0.4336,0.8912,0.0404,0.141,0.0639,0.0772,0.086,0.1232,0.9116,0.9699,0.8137,0.0222,0.0568,0.0395
0.150029,0.046913492,0.000627062,0.594382053,-0.511153599,0.005,0.0193,0.0248,0.0303,0.036,0.0414,0.0487,0.0584,0.0716,0.0848,0.1061,,0.3636,0.4682,0.9351,0.0394,0.1492,0.0654,0.097,0.0994,0.1288,0.8882,0.9338,0.9686,0.0201,0.055,0.0419
0.093013,0.022604425,6.14E-05,-0.402470703,-0.49593535,0.005,0.0108,0.0147,0.0191,0.0211,0.0234,0.0254,0.0276,0.03,0.0324,0.0384,,0.4243,0.4727,0.9434,0.0496,0.1296,0.0614,0.0825,0.0911,0.1129,0.8166,0.9782,0.9247,0.0356,0.0284,0.0241
0.138007,0.032901591,0.00014615,-0.289253633,-0.439499478,0.005,0.0154,0.0224,0.0263,0.0306,0.0346,0.0366,0.0404,0.0437,0.048,0.0585,,0.4252,0.4262,0.9449,0.0376,0.1491,0.0726,0.0871,0.1168,0.1176,0.8607,0.8767,0.8559,0.0449,0.0509,0.0526
0.137088,0.038060735,0.000568557,0.902638365,0.084293696,0.005,0.0139,0.0186,0.0227,0.0266,0.0313,0.0378,0.048,0.0591,0.0728,0.1006,,0.362,0.4946,0.8859,0.0351,0.1254,0.0626,0.0659,0.0903,0.1022,0.917,0.9461,0.8305,0.0315,0.0257,0.0414
0.158215,0.045855909,0.000906961,0.461456547,-1.133509756,0.005,0.011,0.0174,0.0235,0.0301,0.0374,0.049,0.0625,0.0805,0.0943,0.1064,,0.3527,0.4826,0.7558,0.0481,0.1493,0.0629,0.084,0.1131,0.1273,0.9341,0.9901,0.9838,0.037,0.057,0.0404
0.134866,0.043845694,0.00105547,0.751869468,-0.774181359,0.005,0.0104,0.0152,0.02,0.0251,0.0319,0.0401,0.0586,0.0807,0.0973,0.1111,,0.3699,0.4793,0.5129,0.0471,0.1463,0.0676,0.1035,0.1146,0.123,0.9222,0.8527,0.9759,0.0246,0.0335,0.0432
0.07008,0.01859074,7.07E-05,0.243756475,-0.649696651,0.005,0.0071,0.0107,0.0139,0.0154,0.0182,0.0204,0.0232,0.0258,0.0308,0.0403,,0.4337,0.4843,0.8541,0.0461,0.1421,0.0743,0.0954,0.0966,0.111,0.9045,0.9242,0.8721,0.0584,0.0475,0.0335
0.161603,0.027141086,9.06E-05,-0.124274669,-0.376605604,0.005,0.0148,0.0192,0.0217,0.025,0.027,0.0298,0.032,0.0358,0.0395,0.0505,,0.4196,0.4127,0.8613,0.0482,0.1338,0.0698,0.0806,0.089,0.1182,0.9154,0.9412,0.8392,0.0219,0.0371,0.0346
0.115541,0.015203222,4.80E-05,0.08837993,-1.01256283,0.005,0.0058,0.0092,0.0107,0.0122,0.0151,0.0167,0.0201,0.0218,0.0254,0.0316,,0.4307,0.4469,0.639,0.0461,0.12,0.0538,0.0838,0.087,0.0973,0.8423,0.9934,0.8607,0.0202,0.0344,0.0297
0.170477,0.025916162,7.99E-05,-0.280345499,-0.411150692,0.005,0.0137,0.0194,0.0209,0.0238,0.0255,0.0287,0.0314,0.0341,0.0372,0.0461,,0.3992,0.4201,0.9012,0.0399,0.1482,0.0572,0.061,0.107,0.1128,0.8965,0.9315,0.8013,0.0359,0.0543,0.058
0.16543,0.02256195,9.25E-05,0.196203796,-0.547641227,0.005,0.0103,0.0141,0.0159,0.0208,0.0223,0.0248,0.0273,0.0314,0.0355,0.0495,,0.3871,0.4447,0.7359,0.0406,0.1163,0.0527,0.0822,0.0917,0.0929,0.9091,0.8426,0.8661,0.0239,0.0523,0.0456
0.208657,0.028725618,0.000245982,1.755506129,4.666996781,0.005,0.0133,0.0169,0.0201,0.0231,0.0258,0.0291,0.033,0.0372,0.0445,0.0939,,0.3758,0.4049,0.762,0.0421,0.1299,0.0504,0.069,0.0929,0.115,0.846,0.9635,0.9591,0.0242,0.056,0.0326
0.119356,0.018318901,7.34E-05,0.232338122,-0.62870487,0.005,0.0066,0.0109,0.0126,0.0157,0.0176,0.0212,0.0238,0.026,0.0303,0.0439,,0.4068,0.4703,0.7527,0.0371,0.1298,0.0596,0.0733,0.088,0.1039,0.8332,0.8783,0.956,0.0275,0.031,0.0334
0.063179,0.01363657,4.22E-05,0.249476326,-0.920439902,0.005,0.0056,0.0062,0.0097,0.0108,0.0141,0.015,0.0165,0.0207,0.0225,0.0308,,0.4352,0.4855,0.6564,0.0351,0.1481,0.0636,0.0702,0.0935,0.1202,0.9373,0.9442,0.8006,0.0269,0.0551,0.0438
0.174597,0.022888677,0.000140538,0.993089653,1.489885847,0.005,0.0097,0.0136,0.0159,0.0194,0.0221,0.0243,0.0275,0.0315,0.0378,0.0667,,0.3929,0.4279,0.6952,0.0389,0.132,0.0517,0.0839,0.0843,0.1175,0.8771,0.9969,0.952,0.0459,0.0294,0.0322
0.09185,0.016855787,6.15E-05,0.144590753,-0.895694612,0.005,0.006,0.0104,0.0118,0.0145,0.016,0.0202,0.0212,0.0248,0.0271,0.035,,0.4256,0.4736,0.5074,0.0488,0.142,0.0646,0.0864,0.1034,0.1311,0.8173,0.9277,0.9027,0.0357,0.0551,0.0449
0.12167,0.024106383,7.11E-05,-0.208594924,-0.433557973,0.005,0.0122,0.016,0.0204,0.0215,0.0244,0.0262,0.0287,0.0318,0.0356,0.0418,,0.407,0.4655,0.917,0.0484,0.1124,0.0583,0.0793,0.0909,0.0963,0.9944,0.9962,0.916,0.0375,0.0332,0.0554
0.143414,0.033257535,0.000239602,0.726631056,0.389617944,0.005,0.0142,0.0211,0.0241,0.0269,0.0317,0.0349,0.0387,0.0443,0.0548,0.0783,,0.3663,0.4808,0.8987,0.038,0.1459,0.0637,0.0766,0.1127,0.1239,0.8287,0.925,0.9209,0.0523,0.0493,0.0367
0.137748,0.02609225,0.000128056,0.227719013,-0.645932547,0.005,0.0114,0.016,0.0201,0.022,0.0258,0.0292,0.0318,0.0363,0.0415,0.0543,,0.3755,0.474,0.8042,0.0466,0.1338,0.0689,0.0746,0.1029,0.1105,0.8914,0.9018,0.8699,0.0515,0.0435,0.056
0.193281,0.023843261,0.00012607,0.182580249,-0.612656615,0.005,0.0102,0.0123,0.0169,0.0209,0.0246,0.0265,0.0308,0.0347,0.0383,0.0541,,0.36,0.4347,0.5093,0.0364,0.1296,0.0627,0.0686,0.0965,0.1171,0.8703,0.8412,0.929,0.056,0.0426,0.0438
0.106788,0.028371047,0.00018494,0.895727521,0.697202057,0.005,0.0127,0.0172,0.0199,0.0239,0.0259,0.0291,0.0326,0.0373,0.0475,0.0678,,0.4385,0.4463,0.8898,0.0485,0.1454,0.0739,0.0792,0.1026,0.1278,0.9223,0.8611,0.907,0.0235,0.0332,0.0218
0.09876,0.016950709,6.22E-05,0.1401087,-0.860399885,0.005,0.0061,0.0103,0.0113,0.0153,0.0164,0.02,0.0212,0.025,0.0275,0.0377,,0.3999,0.4929,0.7385,0.0458,0.1189,0.0598,0.0743,0.0901,0.0904,0.9274,0.9323,0.9968,0.0289,0.0363,0.0567
0.105107,0.017563169,6.91E-05,0.138862481,-0.92275823,0.005,0.0062,0.0104,0.0113,0.0154,0.0168,0.0204,0.022,0.0257,0.0294,0.0377,,0.4116,0.4697,0.5849,0.0424,0.1308,0.0629,0.0649,0.0981,0.1151,0.9987,0.8597,0.9889,0.0292,0.0418,0.0249
0.131278,0.018926084,9.27E-05,0.468762868,-0.195533869,0.005,0.0065,0.0101,0.0118,0.015,0.018,0.0213,0.0247,0.0271,0.0317,0.0485,,0.4305,0.43,0.5531,0.0383,0.1316,0.0495,0.0796,0.1014,0.1063,0.8392,0.8588,0.8446,0.0474,0.0319,0.0244
0.068482,0.017396299,6.78E-05,0.146379908,-0.88675581,0.005,0.0061,0.0102,0.0111,0.015,0.0166,0.02,0.022,0.025,0.0281,0.0367,,0.4345,0.4841,0.5386,0.0486,0.1228,0.073,0.0834,0.0902,0.1009,0.9745,0.9374,0.9402,0.0534,0.022,0.0233
0.210529,0.025181056,0.000152708,0.306754424,-0.602897251,0.005,0.009,0.013,0.0173,0.0216,0.0239,0.0274,0.032,0.036,0.0426,0.0566,,0.351,0.4326,0.5655,0.0403,0.1104,0.0566,0.066,0.0825,0.0982,0.9872,0.8605,0.9673,0.0341,0.0253,0.0594
0.131948,0.028161961,0.000216936,0.503059384,-0.05691099,0.005,0.009,0.0151,0.0186,0.0239,0.0268,0.0318,0.0353,0.0401,0.0468,0.0682,,0.3792,0.4758,0.6837,0.0475,0.121,0.0719,0.072,0.0924,0.1114,0.9337,0.9004,0.9362,0.0334,0.0413,0.0435
0.111343,0.022964945,0.000155204,0.694651657,0.207481687,0.005,0.0076,0.0119,0.0147,0.0188,0.0211,0.0251,0.0274,0.0323,0.0396,0.06,,0.388,0.4905,0.6949,0.0437,0.1189,0.0596,0.0876,0.0926,0.1049,0.814,0.8297,0.8038,0.0474,0.0222,0.0366
0.084432,0.020930817,6.86E-05,0.096029551,-0.664552701,0.005,0.0103,0.0141,0.0153,0.0194,0.0206,0.0226,0.0261,0.0286,0.0318,0.0412,,0.436,0.4732,0.8807,0.0491,0.1393,0.0761,0.0876,0.0901,0.1121,0.9667,0.9237,0.9233,0.0595,0.036,0.0427
0.060837,0.017367636,7.62E-05,0.451292297,-0.159306478,0.005,0.0063,0.0099,0.012,0.0154,0.0167,0.0197,0.0218,0.0255,0.0288,0.045,,0.4357,0.4923,0.6836,0.0401,0.1496,0.0654,0.0897,0.097,0.1028,0.9502,0.8863,0.9384,0.0307,0.0347,0.0251
0.165555,0.023654406,6.32E-05,-0.420872018,-0.372712174,0.005,0.0119,0.0164,0.0198,0.0216,0.0247,0.0259,0.0285,0.0311,0.0337,0.04,,0.3975,0.4286,0.9044,0.0404,0.1281,0.052,0.0688,0.0911,0.0976,0.8089,0.9564,0.9948,0.0322,0.0454,0.0269
0.170945,0.1074191,0.002570277,-0.356860378,-0.956099688,0.005,0.031,0.0579,0.0782,0.099,0.1169,0.1246,0.1374,0.1635,0.1693,0.1739,,0.368,0.4545,0.8914,0.038,0.118,0.0472,0.0857,0.0884,0.0996,0.919,0.9496,0.9312,0.0229,0.0256,0.0208
0.132913,0.022166977,0.000108312,0.488784218,-0.227116591,0.005,0.0103,0.0121,0.0157,0.0189,0.0209,0.0242,0.0267,0.0307,0.0362,0.0522,,0.3752,0.487,0.8106,0.0424,0.1107,0.0508,0.0764,0.0797,0.0952,0.9153,0.8889,0.8793,0.0541,0.0483,0.0225
0.081349,0.015602686,4.82E-05,0.14884461,-0.805529748,0.005,0.0059,0.0096,0.011,0.0138,0.0155,0.0171,0.0204,0.0219,0.0251,0.032,,0.4165,0.498,0.834,0.0437,0.1119,0.0617,0.0702,0.0758,0.0993,0.9388,0.9455,0.8271,0.0509,0.0483,0.0222
0.123369,0.016907392,6.22E-05,0.169687288,-0.819592254,0.005,0.0061,0.0103,0.0112,0.0152,0.0163,0.02,0.0211,0.025,0.0275,0.0377,,0.431,0.438,0.672,0.0435,0.1259,0.0531,0.0734,0.0903,0.1037,0.9958,0.909,0.9525,0.0359,0.0402,0.0381
0.219736,0.064832927,0.002249751,0.465361449,-1.219200952,0.005,0.0119,0.0202,0.0259,0.0343,0.0496,0.075,0.0998,0.1175,0.1433,0.1504,,0.369,0.4037,0.765,0.0395,0.1364,0.0547,0.0761,0.1077,0.1162,0.9982,0.9725,0.8724,0.023,0.0379,0.0202
0.084715,0.018973594,8.14E-05,0.222951625,-0.662953384,0.005,0.0065,0.0106,0.0142,0.0155,0.0197,0.021,0.024,0.0271,0.0312,0.0415,,0.4267,0.4777,0.5832,0.0485,0.1435,0.0667,0.0921,0.094,0.1219,0.8301,0.8137,0.8496,0.0385,0.0348,0.0515
0.130806,0.021106911,0.000129051,0.647792712,0.165194157,0.005,0.0071,0.0108,0.0135,0.0165,0.0195,0.023,0.0257,0.0306,0.036,0.0577,,0.3942,0.4655,0.5711,0.0358,0.1456,0.0511,0.0919,0.1117,0.1231,0.8964,0.941,0.9776,0.0451,0.0536,0.0267
0.133237,0.02423049,9.27E-05,-0.002714356,-0.810218838,0.005,0.0118,0.0146,0.0191,0.0209,0.024,0.0264,0.0304,0.0334,0.037,0.0461,,0.4042,0.4526,0.8075,0.0459,0.1313,0.0732,0.087,0.0999,0.1191,0.9166,0.826,0.97,0.049,0.0234,0.0386
0.112319,0.02054059,0.000104074,0.297408526,-0.667641325,0.005,0.0069,0.0116,0.0137,0.0163,0.0202,0.0225,0.0255,0.0301,0.0346,0.0461,,0.3835,0.4945,0.7429,0.0363,0.1308,0.059,0.0789,0.0969,0.1102,0.9685,0.9746,0.9364,0.0506,0.0565,0.0322
0.117024,0.01983592,7.93E-05,0.201694757,-0.703845264,0.005,0.0088,0.0112,0.0146,0.0159,0.0201,0.0214,0.0246,0.0279,0.032,0.0415,,0.4044,0.4723,0.7865,0.0468,0.1316,0.0601,0.0829,0.0905,0.119,0.954,0.8188,0.869,0.0422,0.0252,0.0274
0.137818,0.020287408,9.86E-05,0.221892954,-0.797542294,0.005,0.0067,0.0104,0.0139,0.0163,0.0204,0.0223,0.0256,0.03,0.0347,0.0472,,0.3997,0.4585,0.5593,0.0359,0.1481,0.0661,0.0738,0.1111,0.1344,0.848,0.8067,0.9449,0.0363,0.0497,0.033
0.143194,0.029325334,0.000115241,-0.269285202,-0.494423662,0.005,0.015,0.0202,0.0239,0.0259,0.0302,0.0328,0.0352,0.0401,0.0435,0.0517,,0.4151,0.4267,0.9442,0.0474,0.1499,0.0657,0.0889,0.1015,0.1326,0.8244,0.8795,0.8018,0.0206,0.0543,0.0579
0.122947,0.032977839,0.000549335,1.108280904,0.435197076,0.005,0.0104,0.0147,0.0184,0.0218,0.0256,0.0302,0.0376,0.0511,0.0705,0.0957,,0.3714,0.4967,0.5936,0.0489,0.1227,0.073,0.0832,0.0991,0.1066,0.9044,0.8034,0.8245,0.0363,0.0299,0.0219
0.136986,0.020469996,5.12E-05,-0.170541488,-0.620665137,0.005,0.0104,0.0145,0.0156,0.0196,0.0213,0.0224,0.0249,0.027,0.0302,0.0361,,0.4256,0.4291,0.8354,0.0399,0.1426,0.0639,0.0649,0.1192,0.1321,0.9856,0.8685,0.8051,0.05,0.0445,0.0547
0.060657,0.016055138,4.32E-05,0.098731821,-0.759043093,0.005,0.0063,0.0103,0.0114,0.0147,0.0157,0.0175,0.0205,0.022,0.0251,0.032,,0.4302,0.4994,0.9116,0.042,0.1367,0.0622,0.0803,0.0921,0.1318,0.9402,0.8546,0.995,0.0395,0.0319,0.034
0.106378,0.020122313,9.00E-05,0.101924314,-0.938050832,0.005,0.0067,0.0109,0.0145,0.0161,0.0203,0.0221,0.0257,0.0293,0.0338,0.0415,,0.3867,0.4974,0.7254,0.0491,0.1355,0.0681,0.0788,0.1024,0.1086,0.9587,0.8778,0.8971,0.0452,0.0444,0.0501
0.085135,0.016129726,6.16E-05,0.230651039,-0.877537036,0.005,0.0059,0.0099,0.0115,0.013,0.0155,0.0181,0.0211,0.025,0.027,0.0357,,0.431,0.4778,0.5319,0.0409,0.1379,0.0553,0.0809,0.1035,0.121,0.8471,0.9324,0.88,0.023,0.0245,0.0464
0.122281,0.015944649,5.30E-05,0.113216993,-0.913322898,0.005,0.0059,0.0098,0.0114,0.015,0.016,0.0183,0.0202,0.0224,0.0261,0.0335,,0.4463,0.4204,0.5794,0.0364,0.1208,0.0611,0.0694,0.1045,0.1113,0.8099,0.8911,0.9398,0.0524,0.0571,0.0544
0.138418,0.0177318,6.31E-05,0.014972011,-0.919975339,0.005,0.0062,0.0102,0.0113,0.0152,0.0175,0.021,0.0223,0.0252,0.0282,0.0361,,0.4434,0.4116,0.553,0.0453,0.1227,0.0697,0.0715,0.0949,0.1078,0.9876,0.8914,0.8933,0.0384,0.0465,0.0493
0.086135,0.019810476,5.79E-05,-0.046562642,-0.625841977,0.005,0.0102,0.0126,0.0154,0.0176,0.02,0.0215,0.0244,0.0262,0.0302,0.0367,,0.4161,0.4867,0.9478,0.0358,0.141,0.0458,0.0709,0.1057,0.1262,0.8976,0.8232,0.8398,0.0542,0.0286,0.0241
0.092988,0.019407006,8.78E-05,0.13452402,-0.917001154,0.005,0.0065,0.0106,0.0128,0.0157,0.0201,0.0215,0.0252,0.0281,0.0322,0.0418,,0.4005,0.4961,0.5166,0.0427,0.1313,0.0714,0.0738,0.0844,0.1104,0.8463,0.8341,0.8523,0.0548,0.0498,0.0362
0.115275,0.020010169,8.24E-05,0.105133452,-0.909122737,0.005,0.0081,0.0111,0.0144,0.0165,0.0199,0.0222,0.0255,0.0289,0.0328,0.0403,,0.4431,0.4264,0.7233,0.048,0.1494,0.0694,0.0923,0.1128,0.1244,0.9625,0.8192,0.9329,0.0232,0.0312,0.0339
0.186573,0.033343108,0.000424403,1.43977943,1.976884743,0.005,0.0135,0.0177,0.0214,0.025,0.0286,0.0328,0.0374,0.0443,0.0582,0.097,,0.3569,0.4513,0.7783,0.0404,0.1319,0.0624,0.0818,0.0879,0.112,0.9624,0.9591,0.8234,0.0426,0.0438,0.0386
0.179438,0.051080402,0.001727233,0.641380692,-1.02652246,0.005,0.0084,0.0121,0.0179,0.0249,0.0343,0.0531,0.0726,0.1002,0.1175,0.1365,,0.3574,0.4583,0.5267,0.0365,0.1136,0.0453,0.0623,0.0823,0.0912,0.8866,0.827,0.8065,0.0233,0.0346,0.0247
0.135332,0.017117404,5.11E-05,-0.006185349,-0.849156671,0.005,0.0063,0.0107,0.0121,0.0154,0.0165,0.0203,0.0214,0.0246,0.0262,0.0328,,0.4477,0.4032,0.6928,0.0359,0.1409,0.0606,0.0784,0.0871,0.1191,0.8311,0.9253,0.985,0.0514,0.0219,0.0452
0.150194,0.028757366,9.43E-05,-0.386581809,-0.343632221,0.005,0.0151,0.0213,0.0237,0.0263,0.0298,0.0323,0.035,0.0374,0.0405,0.0495,,0.4314,0.4095,0.9056,0.0454,0.1407,0.0648,0.0852,0.086,0.1174,0.9316,0.9438,0.9453,0.0367,0.0442,0.0525
0.119138,0.026317188,0.000105876,0.005631346,-0.699407277,0.005,0.0116,0.0161,0.0199,0.0231,0.0262,0.0301,0.0319,0.0359,0.0401,0.0502,,0.3881,0.4857,0.8721,0.0409,0.1243,0.0722,0.0794,0.0941,0.1119,0.8987,0.8479,0.8465,0.0472,0.0386,0.0202
0.194818,0.021832818,8.15E-05,0.025202116,-0.789979865,0.005,0.0108,0.0133,0.0155,0.0197,0.0212,0.0242,0.0267,0.0306,0.034,0.0461,,0.3816,0.418,0.6596,0.0416,0.1169,0.0557,0.0754,0.0863,0.0911,0.9458,0.8306,0.8566,0.0476,0.0226,0.0331
0.138896,0.021051389,0.000106737,0.329188475,-0.535651738,0.005,0.0071,0.011,0.0148,0.0171,0.0201,0.0231,0.0264,0.0306,0.0354,0.0502,,0.3959,0.4539,0.6987,0.0376,0.1326,0.0612,0.0654,0.0841,0.1149,0.8902,0.8531,0.8503,0.0417,0.0367,0.0221
0.12079,0.021542722,0.000108836,0.231379365,-0.728516019,0.005,0.0074,0.0107,0.0145,0.0181,0.0209,0.0241,0.0267,0.0315,0.0356,0.0464,,0.3974,0.4745,0.5584,0.048,0.1319,0.0771,0.0924,0.1075,0.1119,0.8351,0.9405,0.8141,0.0266,0.022,0.0523
0.149302,0.030098405,0.000243378,0.552629204,-0.285303227,0.005,0.0102,0.0164,0.02,0.0249,0.0276,0.0325,0.0368,0.0426,0.0528,0.0696,,0.3833,0.4591,0.7761,0.0452,0.1304,0.0662,0.0789,0.1017,0.1262,0.8878,0.9488,0.93,0.0501,0.0376,0.0254
0.175667,0.061275842,0.002142483,0.465862036,-1.313690936,0.005,0.0106,0.0179,0.0242,0.0317,0.0445,0.0662,0.0978,0.116,0.1323,0.1565,,0.3689,0.4445,0.6731,0.037,0.144,0.0602,0.0808,0.1002,0.1129,0.9865,0.9807,0.8853,0.0292,0.0228,0.0413
0.233094,0.063231373,0.002083357,0.568669226,-0.879249569,0.005,0.0121,0.0211,0.0272,0.0358,0.0503,0.072,0.091,0.1064,0.1341,0.1582,,0.3503,0.4044,0.5808,0.0492,0.1396,0.0624,0.0803,0.1164,0.1192,0.8871,0.859,0.9833,0.0208,0.0331,0.033
0.204008,0.035361664,0.000660242,1.740010228,2.504031352,0.005,0.0125,0.0164,0.0205,0.0243,0.0278,0.0322,0.0377,0.0449,0.0728,0.1214,,0.3813,0.41,0.7478,0.0447,0.1295,0.0592,0.0821,0.0941,0.1176,0.8921,0.8568,0.9747,0.0247,0.0443,0.0227
0.177853,0.018061227,5.73E-05,-0.06031403,-0.918387126,0.005,0.0064,0.0112,0.0138,0.015,0.0189,0.0205,0.0227,0.0254,0.0282,0.0339,,0.3909,0.4269,0.6014,0.0436,0.1125,0.0557,0.0731,0.0758,0.1022,0.986,0.8085,0.8228,0.0513,0.0435,0.0591
0.114422,0.0651482,0.001591865,0.148504245,-1.404067649,0.005,0.0145,0.0241,0.0342,0.0448,0.0615,0.0755,0.0954,0.115,0.1204,0.1236,,0.3793,0.4873,0.7525,0.0414,0.1475,0.0764,0.0798,0.1204,0.1317,0.9387,0.9442,0.9757,0.0237,0.0388,0.0274
0.191634,0.023763292,7.85E-05,0.030455235,-0.537041322,0.005,0.0111,0.0151,0.0192,0.0216,0.0249,0.0262,0.0288,0.032,0.035,0.049,,0.3971,0.4056,0.7486,0.0437,0.1182,0.0541,0.0783,0.0869,0.1014,0.9388,0.8161,0.923,0.0568,0.0387,0.0243
0.150946,0.018111121,6.54E-05,0.061424554,-0.874078071,0.005,0.0064,0.0105,0.0125,0.0155,0.0183,0.0204,0.0226,0.0254,0.0291,0.0367,,0.4028,0.4392,0.6023,0.0483,0.1103,0.0563,0.0792,0.0911,0.0936,0.8475,0.8594,0.9681,0.0258,0.0543,0.0436
0.13797,0.034466963,0.000903152,1.508829695,1.322759518,0.005,0.009,0.0125,0.0158,0.0197,0.0237,0.0277,0.0343,0.0518,0.0859,0.1163,,0.4065,0.4514,0.6891,0.0491,0.1175,0.0584,0.0662,0.0834,0.104,0.9093,0.8372,0.8755,0.0204,0.0277,0.0212
0.134748,0.025689688,8.87E-05,-0.055392274,-0.358952839,0.005,0.0137,0.0176,0.0211,0.0238,0.0257,0.028,0.0311,0.0349,0.0375,0.0477,,0.3739,0.4851,0.9233,0.0408,0.115,0.0627,0.0785,0.0806,0.0976,0.8156,0.9462,0.8788,0.0594,0.0521,0.0227
0.162602,0.027051047,0.000268188,1.325860426,2.127900913,0.005,0.0099,0.0132,0.0166,0.0202,0.0253,0.0282,0.0318,0.0367,0.0461,0.0837,,0.365,0.4665,0.7062,0.0431,0.141,0.0591,0.08,0.0935,0.1147,0.9679,0.8686,0.9971,0.0506,0.033,0.03
0.14842,0.018682293,7.00E-05,0.100229278,-0.824252834,0.005,0.0066,0.0105,0.0137,0.0152,0.019,0.0212,0.0238,0.0263,0.0304,0.0391,,0.4444,0.4022,0.6187,0.0432,0.12,0.0604,0.0741,0.0944,0.0945,0.9617,0.9804,0.9492,0.0333,0.0489,0.0566
0.085431,0.019010508,5.51E-05,0.065599752,-0.666654345,0.005,0.01,0.011,0.0148,0.0158,0.0197,0.0214,0.0232,0.0258,0.0293,0.0361,,0.4205,0.4874,0.8929,0.0469,0.1222,0.0672,0.0839,0.0914,0.1086,0.964,0.8805,0.8097,0.0287,0.0207,0.054
0.197454,0.025160076,0.000134013,0.370613941,-0.392520081,0.005,0.0103,0.0138,0.0181,0.0217,0.0245,0.0273,0.0309,0.0346,0.0406,0.0559,,0.3541,0.4427,0.6574,0.0376,0.1344,0.0553,0.085,0.1046,0.1247,0.8525,0.9964,0.9317,0.058,0.0402,0.0558
0.149198,0.019664602,5.30E-05,0.02463832,-0.516689464,0.005,0.0101,0.013,0.0152,0.0172,0.0199,0.0213,0.0246,0.0259,0.0294,0.0403,,0.4272,0.4143,0.7879,0.0395,0.1268,0.0509,0.0743,0.0828,0.1063,0.8497,0.885,0.9027,0.0467,0.0247,0.0535
0.07392,0.022809752,7.45E-05,-0.094420527,-0.685969184,0.005,0.0109,0.015,0.0179,0.0205,0.0228,0.0256,0.0278,0.0311,0.0348,0.0406,,0.4197,0.4984,0.9411,0.0459,0.143,0.0735,0.0926,0.0942,0.1293,0.852,0.9937,0.8555,0.0224,0.0216,0.0304
0.07445,0.014288537,4.37E-05,0.132681844,-1.017312924,0.005,0.0056,0.0064,0.0111,0.0119,0.0151,0.0158,0.0185,0.0207,0.0233,0.0296,,0.4297,0.4841,0.5003,0.0488,0.129,0.057,0.0796,0.0981,0.1145,0.8776,0.9865,0.9375,0.0479,0.0494,0.054
0.196022,0.026137416,0.000151484,0.162978826,-0.620137799,0.005,0.0097,0.014,0.0189,0.0217,0.026,0.0298,0.033,0.0371,0.0423,0.0594,,0.3779,0.4199,0.513,0.0461,0.124,0.0636,0.0875,0.0906,0.1137,0.9326,0.8459,0.9519,0.0312,0.039,0.0546
0.123381,0.015852876,4.21E-05,0.020970828,-0.873690779,0.005,0.0062,0.0101,0.0112,0.0145,0.0155,0.0172,0.0203,0.0218,0.0255,0.0316,,0.418,0.4522,0.7915,0.0394,0.1163,0.0538,0.0608,0.0851,0.0987,0.8234,0.8165,0.9649,0.038,0.0221,0.0236
0.152276,0.027884308,0.000103762,-0.143585341,-0.586880729,0.005,0.0147,0.0191,0.0212,0.025,0.0281,0.0313,0.0343,0.0371,0.0412,0.0515,,0.4291,0.4016,0.8625,0.05,0.1301,0.0631,0.0847,0.109,0.1117,0.9021,0.8832,0.8654,0.0318,0.0381,0.0331
0.122795,0.018182262,5.26E-05,-0.033891438,-0.836558506,0.005,0.0096,0.0114,0.0139,0.0151,0.0188,0.0204,0.0224,0.0252,0.0279,0.0339,,0.4338,0.4355,0.7737,0.0488,0.1134,0.059,0.0769,0.0932,0.0989,0.8376,0.9946,0.9772,0.0355,0.0538,0.0435
0.075374,0.014523678,4.51E-05,0.140227836,-0.998643397,0.005,0.0056,0.007,0.0111,0.012,0.015,0.0157,0.0195,0.0206,0.0244,0.0292,,0.4407,0.469,0.6718,0.0394,0.1371,0.0652,0.069,0.0803,0.114,0.9103,0.9979,0.9977,0.0472,0.058,0.037
0.079056,0.015452773,4.42E-05,0.161258574,-0.699780578,0.005,0.0061,0.01,0.0113,0.0139,0.0156,0.0167,0.0203,0.0215,0.025,0.0332,,0.4163,0.497,0.8758,0.038,0.121,0.05,0.0708,0.081,0.1091,0.9556,0.8399,0.9433,0.0237,0.0285,0.0464
0.138623,0.024395355,0.000138511,0.192338457,-0.703421475,0.005,0.0101,0.0123,0.0169,0.0209,0.0248,0.0267,0.0314,0.0352,0.0404,0.0539,,0.3629,0.4887,0.6658,0.0486,0.1446,0.0658,0.066,0.1011,0.1249,0.9892,0.9861,0.9486,0.052,0.0585,0.0522
