Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Param_13,Param_14,Param_15,Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100
0.3565,0.4724,0.6521,0.0473,0.1275,0.0622,0.076,0.0864,0.1161,0.8763,0.8138,0.9849,0.0508,0.0536,0.0647,0.16137,0.020973329,8.76e-05,0.134629369,-0.6573377,0.0096,0.0113,0.015,0.018,0.0216,0.0235,0.0261,0.0298,0.0335,0.0495
0.4123,0.4047,0.846,0.0414,0.1298,0.0554,0.076,0.103,0.1092,0.864,0.8637,0.9914,0.0566,0.059,0.0641,0.170888,0.02334438,5.86e-05,-0.3538064,-0.4416196,0.0126,0.0157,0.0204,0.0216,0.0242,0.026,0.0274,0.0304,0.0328,0.0391
0.3616,0.4416,0.7549,0.0431,0.1341,0.0614,0.0674,0.1084,0.112,0.881,0.9501,0.8746,0.0561,0.0562,0.0687,0.183064,0.02500039,8.25e-05,-0.0057467,-0.535668,0.0116,0.0162,0.0205,0.0219,0.025,0.0271,0.0306,0.0329,0.0365,0.0472
0.3892,0.4736,0.5607,0.042,0.1387,0.0653,0.0746,0.1087,0.1263,0.8266,0.8239,0.8023,0.0685,0.0761,0.0784,0.125782,0.020871477,9.58e-05,0.250569314,-0.502483,0.0071,0.0111,0.0148,0.0176,0.0214,0.0239,0.0263,0.0295,0.0343,0.0492
0.3961,0.427,0.5636,0.0498,0.1343,0.0747,0.0809,0.1027,0.1177,0.8262,0.9168,0.9191,0.0707,0.0801,0.086,0.170651,0.02449234,0.00011304,-0.0285955,-0.8731633,0.0098,0.0141,0.0186,0.0211,0.0244,0.0271,0.0313,0.0346,0.0395,0.0464
0.3699,0.4086,0.5876,0.0419,0.1281,0.0612,0.0902,0.0949,0.1116,0.8934,0.9181,0.9245,0.0644,0.0875,0.0975,0.214199,0.02824166,0.00015365,0.176081393,-0.5420682,0.0123,0.0161,0.0212,0.0244,0.0278,0.0314,0.0352,0.0402,0.0453,0.0634
0.3635,0.5,0.6368,0.0432,0.1438,0.0664,0.0914,0.1038,0.1318,0.8914,0.8716,0.8959,0.0668,0.0679,0.072,0.124062,0.02510193,0.00015253,0.296545307,-0.4279777,0.0086,0.0133,0.0168,0.0205,0.0251,0.0286,0.0316,0.0362,0.0409,0.0594
0.4173,0.4346,0.9314,0.0487,0.1113,0.0657,0.0805,0.0894,0.0976,0.8295,0.8111,0.8321,0.0615,0.0947,0.0998,0.143254,0.029413625,9.32e-05,-0.5457537,-0.2523126,0.0152,0.0211,0.0248,0.0275,0.0309,0.0327,0.0358,0.0381,0.0408,0.0472
0.4095,0.4718,0.5086,0.0355,0.1411,0.0579,0.0826,0.0967,0.1245,0.9829,0.9386,0.8067,0.0574,0.0574,0.0838,0.1077,0.01578862,5.16e-05,0.139712665,-0.8546017,0.0059,0.0097,0.0112,0.0148,0.0156,0.0174,0.0207,0.0221,0.0255,0.0328
0.4059,0.4587,0.5609,0.0404,0.1285,0.0638,0.0692,0.1035,0.1072,0.9167,0.8667,0.9058,0.0666,0.0718,0.0811,0.127248,0.019385327,8.01e-05,0.165645018,-0.7100326,0.0067,0.0109,0.0144,0.0158,0.02,0.0212,0.0245,0.0276,0.0315,0.0415
0.4146,0.4245,0.6234,0.0486,0.1265,0.0637,0.0888,0.104,0.1085,0.8613,0.9527,0.9929,0.0686,0.0897,0.0921,0.149446,0.020519535,8.09e-05,0.020412784,-0.8272826,0.0089,0.0117,0.0153,0.0177,0.0209,0.0231,0.0255,0.0291,0.0328,0.0427
0.3814,0.4093,0.704,0.0437,0.1105,0.0521,0.0729,0.0759,0.104,0.9772,0.9876,0.9551,0.0653,0.0745,0.0995,0.200813,0.023886487,8.22e-05,-0.0475274,-0.7396025,0.0119,0.0145,0.0192,0.0211,0.0239,0.0262,0.0294,0.0323,0.0361,0.0453
0.4024,0.489,0.5024,0.044,0.1283,0.0636,0.0739,0.0783,0.119,0.8793,0.9101,0.8882,0.0635,0.0755,0.0803,0.103812,0.01848211,7.68e-05,0.176281586,-0.8512396,0.0064,0.0101,0.0121,0.0149,0.0183,0.0211,0.0237,0.0264,0.0307,0.0391
0.4083,0.4662,0.7301,0.0425,0.1118,0.0507,0.0664,0.0794,0.0959,0.8535,0.8972,0.8819,0.0627,0.0874,0.0884,0.121372,0.016937048,5.22e-05,-0.009456,-0.889321,0.0062,0.0107,0.012,0.0156,0.0166,0.0196,0.0209,0.0244,0.0264,0.0335
0.38,0.4706,0.9109,0.0417,0.1381,0.064,0.0757,0.0939,0.106,0.9986,0.9037,0.8646,0.0636,0.0668,0.0729,0.136744,0.024961641,6.82e-05,-0.3821434,-0.3749786,0.0144,0.0183,0.0207,0.023,0.0256,0.0278,0.0303,0.0323,0.0356,0.0415
0.3889,0.484,0.7973,0.0434,0.1304,0.0543,0.0672,0.0771,0.1141,0.9513,0.8039,0.8038,0.0606,0.0673,0.0806,0.121653,0.017071126,4.82e-05,-0.008686,-0.8204494,0.0067,0.0109,0.0126,0.0156,0.0167,0.0196,0.0207,0.0234,0.0263,0.0335
0.3955,0.4173,0.5389,0.0366,0.1203,0.0536,0.0643,0.0946,0.1053,0.8302,0.988,0.9604,0.0876,0.0961,0.0979,0.178914,0.019010432,7.21e-05,0.0813065,-0.746562,0.0067,0.0111,0.0146,0.016,0.0202,0.0214,0.0241,0.0261,0.0303,0.0424
0.3876,0.4455,0.7591,0.0368,0.1186,0.0566,0.0655,0.0814,0.0983,0.8324,0.8815,0.8474,0.0734,0.0742,0.0843,0.161568,0.02090031,6.41e-05,-0.0170431,-0.6722811,0.0104,0.0142,0.0155,0.0197,0.0209,0.0232,0.0258,0.0282,0.0315,0.0415
0.3555,0.4644,0.6739,0.0476,0.1324,0.073,0.0956,0.1018,0.1172,0.9973,0.8405,0.8629,0.0721,0.0842,0.0924,0.173653,0.025127884,0.00011081,0.143520516,-0.6182782,0.011,0.0154,0.0191,0.0216,0.0246,0.0275,0.0311,0.0353,0.0396,0.051
0.363,0.4279,0.6857,0.0424,0.1219,0.0616,0.0793,0.0988,0.0989,0.9476,0.8051,0.9208,0.072,0.0869,0.0956,0.200672,0.02519952,9.74e-05,0.06826492,-0.6037849,0.0114,0.0159,0.0196,0.0223,0.0248,0.0274,0.0308,0.0349,0.0391,0.051
0.3906,0.4336,0.8445,0.0454,0.118,0.0589,0.0738,0.0873,0.1066,0.9594,0.8649,0.831,0.0644,0.0825,0.0891,0.168816,0.024071876,6.52e-05,-0.2863471,-0.5899133,0.0137,0.0163,0.0197,0.0216,0.0248,0.0261,0.0295,0.0318,0.0351,0.04
0.3892,0.4523,0.9253,0.0477,0.125,0.0674,0.0764,0.087,0.1022,0.8522,0.8865,0.9794,0.0678,0.07,0.0863,0.152751,0.02753456,8.63e-05,-0.3962934,-0.3515979,0.0143,0.0201,0.0225,0.0251,0.0278,0.0313,0.0335,0.0359,0.0394,0.0464
0.352,0.4352,0.6958,0.0441,0.1117,0.0549,0.0719,0.0895,0.1024,0.8829,0.9424,0.8424,0.055,0.064,0.0898,0.204997,0.02477165,9.58e-05,0.106654369,-0.5450231,0.0114,0.0156,0.0194,0.0212,0.0245,0.0268,0.0306,0.0334,0.0375,0.0517
0.4188,0.4242,0.6265,0.0374,0.1365,0.0526,0.0748,0.0953,0.1118,0.8783,0.9387,0.9642,0.0525,0.0594,0.0634,0.144969,0.01767371,6.03e-05,0.0427278,-0.8455668,0.0063,0.0104,0.012,0.0153,0.0173,0.0199,0.022,0.0251,0.0276,0.0364
0.3565,0.457,0.8157,0.0358,0.1149,0.0676,0.0724,0.0757,0.1004,0.8922,0.8314,0.8012,0.0846,0.0926,0.0954,0.181849,0.026544957,9.12e-05,-0.1093044,-0.6838598,0.0137,0.0177,0.0211,0.0242,0.0259,0.0298,0.032,0.0357,0.0393,0.0472
0.4003,0.4157,0.7295,0.05,0.1431,0.0797,0.0835,0.0857,0.1269,0.8394,0.8473,0.921,0.0755,0.0785,0.0918,0.178448,0.026684839,9.66e-05,-0.1044024,-0.7310326,0.0134,0.0173,0.021,0.0243,0.0262,0.0303,0.0322,0.0359,0.0395,0.0472
0.3618,0.4944,0.9058,0.0478,0.11,0.057,0.0736,0.0803,0.1016,0.8014,0.8236,0.9777,0.0623,0.0645,0.0979,0.1375,0.022948202,6.16e-05,-0.3424715,-0.5516746,0.0114,0.0151,0.0195,0.0214,0.0238,0.0258,0.0273,0.0306,0.0323,0.0391
0.3635,0.4189,0.8167,0.0385,0.1289,0.0524,0.0825,0.0826,0.1091,0.841,0.9238,0.8333,0.0502,0.0627,0.0763,0.210845,0.02695106,8.43e-05,-0.1562903,-0.481491,0.0145,0.0201,0.0216,0.0248,0.0266,0.0299,0.0321,0.0356,0.0392,0.0474
0.4006,0.4767,0.905,0.0405,0.1442,0.0534,0.0826,0.1016,0.131,0.9537,0.8867,0.9146,0.0642,0.0668,0.0844,0.110438,0.022836372,7.86e-05,0.358595901,0.38346749,0.0115,0.0158,0.018,0.0209,0.0222,0.0254,0.0268,0.0302,0.0349,0.0543
0.3678,0.4475,0.6812,0.0369,0.1457,0.0695,0.0836,0.1068,0.1239,0.9207,0.9898,0.9524,0.0607,0.0686,0.078,0.170578,0.02549361,0.00011344,0.00549524,-0.8313161,0.0107,0.015,0.0203,0.0224,0.0259,0.0283,0.0322,0.0353,0.0404,0.0492
0.3659,0.4303,0.5757,0.0474,0.1463,0.0832,0.0992,0.1212,0.1249,0.9829,0.9881,0.8769,0.0737,0.0832,0.0872,0.193658,0.02978122,0.00015227,-0.1343192,-0.8763481,0.0119,0.0182,0.022,0.0261,0.0306,0.0346,0.0372,0.0412,0.0458,0.0539
0.4062,0.4822,0.6316,0.0489,0.1454,0.0692,0.0998,0.1074,0.131,0.946,0.9146,0.8789,0.0501,0.0561,0.0644,0.098017,0.020446844,9.76e-05,0.22740709,-0.7270912,0.0069,0.0116,0.0137,0.0164,0.0202,0.0227,0.0257,0.0292,0.0346,0.0453
0.3824,0.4766,0.7935,0.0471,0.1167,0.0606,0.0754,0.091,0.1055,0.993,0.8093,0.9685,0.0733,0.0757,0.0762,0.136922,0.020875005,6.54e-05,-0.0104441,-0.7245072,0.0102,0.0141,0.0154,0.0196,0.0207,0.023,0.0261,0.0285,0.0316,0.0412
0.4022,0.4929,0.5875,0.0382,0.1426,0.0599,0.0771,0.0918,0.1153,0.9591,0.931,0.9523,0.0723,0.0785,0.082,0.098665,0.017641039,6.89e-05,0.231187178,-0.7047091,0.0064,0.01,0.0118,0.0149,0.0168,0.0199,0.0221,0.0254,0.029,0.0403
0.4059,0.4016,0.6804,0.0438,0.1282,0.0649,0.0694,0.0911,0.1064,0.8436,0.8876,0.8561,0.0517,0.0634,0.0974,0.187226,0.02379275,8.74e-05,-0.0407908,-0.7974911,0.0116,0.0157,0.0184,0.0208,0.0252,0.0264,0.0296,0.0324,0.0365,0.045
0.3888,0.4412,0.6256,0.0456,0.1198,0.0585,0.0889,0.0953,0.105,0.893,0.8547,0.847,0.0635,0.0654,0.0996,0.162493,0.021802106,9.19e-05,0.171339204,-0.478287,0.0098,0.0122,0.0155,0.0204,0.022,0.0253,0.0267,0.0305,0.0343,0.0492
0.3943,0.4349,0.6066,0.0411,0.1456,0.0699,0.0939,0.108,0.1372,0.9754,0.9045,0.9617,0.0558,0.0796,0.0881,0.159082,0.02418103,0.00012177,0.271276598,-0.2384734,0.0098,0.0137,0.0171,0.0205,0.0246,0.0264,0.0305,0.0337,0.0381,0.06
0.3616,0.4146,0.8197,0.0389,0.1459,0.0511,0.0899,0.0996,0.1304,0.9198,0.8435,0.8766,0.0639,0.0651,0.0909,0.213342,0.030526572,0.00011595,-0.0360665,-0.5119552,0.0166,0.0214,0.0255,0.0271,0.0305,0.0338,0.0368,0.0408,0.0457,0.055
0.3688,0.4314,0.7427,0.0462,0.1326,0.059,0.0669,0.0828,0.1192,0.89,0.9529,0.9795,0.0776,0.0795,0.0912,0.189956,0.024721753,8.53e-05,-0.0169905,-0.6347559,0.0125,0.0153,0.0199,0.0215,0.0245,0.0268,0.0304,0.0331,0.0367,0.0461
0.4189,0.402,0.5638,0.0394,0.1218,0.0546,0.0615,0.0859,0.1091,0.935,0.9982,0.8445,0.0642,0.077,0.0918,0.172879,0.01806385,6.09e-05,-0.0442772,-0.934511,0.0063,0.0113,0.0142,0.0155,0.0186,0.0209,0.0227,0.0257,0.0283,0.0354
0.413,0.4991,0.5604,0.0483,0.1429,0.0531,0.0964,0.1121,0.1226,0.9945,0.9396,0.9283,0.0621,0.0956,0.0998,0.073682,0.016682237,5.97e-05,0.154712633,-0.8136383,0.0061,0.0101,0.0109,0.0147,0.0158,0.0193,0.0208,0.0243,0.0265,0.0364
0.413,0.4819,0.71,0.0465,0.1124,0.055,0.068,0.0936,0.0991,0.8953,0.9766,0.8928,0.065,0.0713,0.0852,0.095779,0.015676264,5.03e-05,0.08824052,-0.9475095,0.0059,0.0096,0.011,0.0142,0.0154,0.0172,0.0205,0.0221,0.0251,0.0324
0.3718,0.4108,0.8099,0.0445,0.1105,0.0638,0.072,0.082,0.1043,0.9881,0.8516,0.9212,0.0633,0.0692,0.0797,0.208698,0.027402753,8.31e-05,-0.255311,-0.4972732,0.0145,0.0199,0.0219,0.0249,0.0273,0.031,0.0333,0.0357,0.0395,0.0464
0.3902,0.478,0.915,0.0436,0.1308,0.0634,0.0737,0.1114,0.116,0.9321,0.8636,0.932,0.063,0.0702,0.0766,0.125584,0.026102887,8.7e-05,-0.1046283,-0.4204383,0.0143,0.018,0.0216,0.0235,0.0258,0.0289,0.0315,0.0345,0.0382,0.0495
0.3835,0.4455,0.7521,0.0353,0.1114,0.062,0.0658,0.0795,0.1014,0.9845,0.8646,0.8433,0.063,0.0727,0.0882,0.164746,0.019921955,5.72e-05,-0.0737628,-0.7480003,0.0103,0.0118,0.0156,0.0179,0.0205,0.0222,0.025,0.0263,0.0299,0.0374
0.386,0.4453,0.9195,0.0479,0.1483,0.065,0.0898,0.1056,0.1275,0.9382,0.9247,0.8218,0.0665,0.068,0.0965,0.151873,0.030692512,0.00011244,-0.2781414,-0.3199759,0.0156,0.0217,0.025,0.0276,0.0312,0.0342,0.037,0.0408,0.0443,0.0552
0.4092,0.4242,0.7394,0.0376,0.1467,0.0556,0.0712,0.1054,0.1235,0.8009,0.8927,0.8921,0.0528,0.0743,0.0753,0.155944,0.02071269,6.6e-05,0.02433151,-0.6920701,0.0102,0.0122,0.0154,0.0191,0.0207,0.0229,0.0255,0.0282,0.0315,0.0415
0.386,0.4491,0.8614,0.0427,0.133,0.0671,0.0723,0.0982,0.1241,0.883,0.8129,0.8317,0.0545,0.0883,0.0987,0.148633,0.026388474,8.43e-05,-0.2072328,-0.5827437,0.0138,0.0186,0.021,0.024,0.0261,0.0301,0.0325,0.035,0.0378,0.0464
0.4002,0.4339,0.5884,0.0497,0.1128,0.0699,0.0793,0.0959,0.0961,0.9938,0.9867,0.9842,0.0706,0.0835,0.0841,0.159012,0.022667189,0.00010085,0.04113819,-0.8172463,0.0098,0.013,0.0165,0.0199,0.0223,0.0259,0.0285,0.0319,0.0364,0.045
0.3533,0.4745,0.508,0.0441,0.1213,0.0583,0.0733,0.1,0.1085,0.9036,0.8236,0.976,0.0542,0.0884,0.0912,0.162154,0.0209982,9.13e-05,0.157961788,-0.5889876,0.0072,0.0113,0.0151,0.0183,0.0216,0.0234,0.026,0.03,0.0338,0.0495
0.3984,0.4721,0.7732,0.0411,0.1397,0.0536,0.0733,0.102,0.1228,0.9479,0.9907,0.8914,0.0654,0.0666,0.0907,0.119947,0.01872522,6.84e-05,0.217090895,-0.5484229,0.0084,0.0111,0.0144,0.0157,0.0187,0.0211,0.0235,0.0256,0.0299,0.0424
0.3785,0.4849,0.7985,0.0491,0.1334,0.059,0.0755,0.0995,0.1158,0.9267,0.8321,0.9874,0.0549,0.0752,0.0853,0.130592,0.02116311,6.89e-05,0.016260917,-0.7038237,0.0108,0.0148,0.0161,0.019,0.0205,0.024,0.0261,0.0291,0.032,0.0442
0.3555,0.4982,0.6432,0.0372,0.1143,0.054,0.0677,0.077,0.0963,0.86,0.8743,0.8025,0.0557,0.0735,0.0868,0.141399,0.019202126,8.15e-05,0.308901394,-0.2796243,0.0069,0.0107,0.0143,0.0159,0.019,0.0209,0.024,0.0269,0.0313,0.0502
0.3513,0.4271,0.5666,0.0369,0.111,0.0496,0.0746,0.0752,0.1059,0.8544,0.9693,0.8206,0.0704,0.0842,0.0871,0.217162,0.02113987,7.98e-05,-0.0077767,-0.7793019,0.0096,0.0123,0.0158,0.0192,0.0215,0.0243,0.0259,0.03,0.0332,0.0433
0.381,0.4225,0.7891,0.0437,0.1331,0.0626,0.0809,0.1,0.1208,0.8373,0.8712,0.9726,0.0612,0.0654,0.0875,0.189343,0.02635395,8.78e-05,-0.0484983,-0.5666433,0.0142,0.0177,0.0215,0.025,0.0263,0.0291,0.0322,0.0351,0.0385,0.0492
0.4036,0.4541,0.9383,0.0451,0.1477,0.0715,0.0757,0.1065,0.1159,0.8376,0.9662,0.8045,0.05,0.0689,0.0752,0.13417,0.0264764,7.97e-05,-0.4713154,-0.3277739,0.0148,0.0202,0.0219,0.0249,0.0268,0.0302,0.0325,0.0345,0.0375,0.043
0.4167,0.4445,0.8147,0.0481,0.1226,0.0632,0.0764,0.0951,0.0964,0.9308,0.8596,0.9061,0.0803,0.0813,0.0983,0.129976,0.021664074,6.35e-05,-0.0548336,-0.6890408,0.0106,0.0142,0.0164,0.0206,0.0218,0.0242,0.0258,0.0291,0.0321,0.0394
0.4059,0.4036,0.8506,0.0492,0.1119,0.0623,0.0702,0.0829,0.1002,0.9321,0.9649,0.933,0.0635,0.0786,0.0787,0.185355,0.027187407,8.05e-05,-0.2836249,-0.382058,0.0147,0.0202,0.0218,0.0251,0.0275,0.0305,0.0322,0.0355,0.0384,0.0472
0.3754,0.4444,0.5409,0.0363,0.1233,0.0483,0.0633,0.099,0.1118,0.9901,0.8755,0.8023,0.0516,0.0538,0.0842,0.176851,0.017582946,6.14e-05,0.124893417,-0.703378,0.0065,0.0104,0.0124,0.0151,0.017,0.0199,0.0218,0.0251,0.0279,0.0403
0.3567,0.4823,0.9119,0.048,0.1142,0.0712,0.0788,0.0829,0.0972,0.9668,0.8278,0.8653,0.0559,0.0692,0.082,0.154457,0.027442434,8.51e-05,-0.316208,-0.3585745,0.0149,0.0193,0.0225,0.0252,0.0273,0.0309,0.0337,0.0359,0.0387,0.0497
0.3896,0.4869,0.9322,0.0397,0.1202,0.0551,0.079,0.0894,0.1021,0.9303,0.9163,0.942,0.0556,0.0749,0.0815,0.117317,0.024964077,8.64e-05,0.00190813,-0.3523262,0.0123,0.0168,0.0205,0.0218,0.0248,0.0267,0.0303,0.033,0.0365,0.0472
0.3881,0.4785,0.9454,0.046,0.1162,0.0699,0.0835,0.0935,0.1057,0.969,0.9111,0.8402,0.0706,0.0719,0.0837,0.123296,0.027255037,8.42e-05,-0.4787025,-0.2500043,0.0138,0.0199,0.0228,0.0258,0.0274,0.0308,0.033,0.0353,0.0383,0.0458
0.4079,0.4764,0.8402,0.0382,0.1129,0.0465,0.0685,0.0695,0.0928,0.8661,0.9666,0.9212,0.0513,0.0529,0.0633,0.110998,0.01609214,3.9e-05,-0.0391031,-0.789906,0.0066,0.0105,0.0116,0.0149,0.0159,0.0179,0.0205,0.0218,0.0246,0.032
0.4124,0.4692,0.6906,0.0415,0.1437,0.0509,0.0767,0.1057,0.1246,0.9147,0.8936,0.9496,0.0529,0.0572,0.0733,0.101894,0.016392601,5.82e-05,0.191999255,-0.7682736,0.0061,0.0103,0.0112,0.0151,0.0162,0.019,0.0209,0.0236,0.0266,0.0381
0.4125,0.4813,0.7864,0.0464,0.1165,0.0698,0.0779,0.0909,0.1071,0.8288,0.8925,0.8977,0.0605,0.0678,0.0802,0.0984,0.01897297,6.68e-05,0.00509235,-0.8914519,0.0075,0.0106,0.0137,0.0155,0.0197,0.0213,0.0239,0.0268,0.0302,0.0384
0.4176,0.4374,0.5555,0.0384,0.1375,0.055,0.0783,0.0986,0.1149,0.9579,0.88,0.8409,0.0559,0.0816,0.099,0.135686,0.01762074,6.32e-05,0.06786111,-0.8840668,0.0062,0.0109,0.0123,0.0152,0.0172,0.0206,0.022,0.0255,0.0281,0.0354
0.3748,0.4516,0.6222,0.0416,0.13,0.0671,0.0733,0.0937,0.1172,0.9001,0.8339,0.8279,0.0646,0.0886,0.0903,0.161212,0.02256428,0.00010535,0.136705406,-0.6975996,0.0095,0.0118,0.0159,0.0203,0.0218,0.0251,0.028,0.0317,0.0365,0.0472
0.3977,0.4148,0.5887,0.0497,0.1122,0.0574,0.0731,0.0906,0.1014,0.8147,0.8999,0.9841,0.0669,0.0715,0.0912,0.182135,0.020028372,6.89e-05,-0.1181762,-0.9165391,0.0099,0.0111,0.0152,0.0175,0.0204,0.0224,0.0251,0.0274,0.0315,0.0367
0.4045,0.4973,0.5328,0.0383,0.1145,0.0504,0.0728,0.0817,0.1034,0.9295,0.8707,0.8836,0.0571,0.0691,0.0969,0.092646,0.015182841,5.25e-05,0.342369191,-0.4421264,0.006,0.0085,0.0104,0.012,0.0145,0.0162,0.0201,0.0216,0.025,0.0391
0.4178,0.4728,0.6998,0.0482,0.1314,0.0655,0.0679,0.0923,0.1177,0.8502,0.8412,0.9797,0.0621,0.0693,0.0973,0.104693,0.01650323,5.42e-05,0.020624565,-0.9819764,0.006,0.01,0.0115,0.0151,0.016,0.0194,0.0212,0.0244,0.026,0.0328
0.374,0.4632,0.6068,0.0427,0.1266,0.0641,0.0774,0.104,0.1061,0.9645,0.9013,0.9978,0.0594,0.0675,0.0694,0.151546,0.02070046,8.94e-05,0.208181135,-0.5140895,0.0095,0.0113,0.015,0.0177,0.0202,0.0228,0.026,0.0296,0.0332,0.0502
0.3912,0.4593,0.6257,0.0402,0.1243,0.0513,0.0649,0.0848,0.1088,0.9591,0.9727,0.8624,0.0771,0.0785,0.0995,0.143092,0.018189901,7.02e-05,0.169505847,-0.6941278,0.0065,0.0105,0.0122,0.0153,0.0182,0.0206,0.0228,0.026,0.0292,0.0415
0.3938,0.4546,0.8643,0.0405,0.1458,0.0658,0.0665,0.0905,0.1103,0.9528,0.9966,0.9388,0.067,0.0817,0.0998,0.141106,0.02440666,7.4e-05,-0.1808412,-0.6388744,0.0123,0.0161,0.0204,0.0219,0.0248,0.0268,0.0302,0.0328,0.0353,0.043
0.3516,0.4783,0.6096,0.0404,0.1217,0.0477,0.0662,0.0846,0.1071,0.8026,0.891,0.9242,0.06,0.0609,0.0907,0.163706,0.019266216,7.95e-05,0.227332872,-0.5765612,0.0069,0.0115,0.0152,0.0165,0.0194,0.0212,0.0252,0.0267,0.0311,0.045
0.3598,0.441,0.6206,0.0393,0.1127,0.0619,0.075,0.0824,0.1057,0.8563,0.946,0.9872,0.0625,0.0968,0.0992,0.191596,0.023190223,0.00010027,0.06605055,-0.7115422,0.0101,0.0141,0.0163,0.0212,0.0231,0.0258,0.0294,0.0325,0.0364,0.0495
0.3514,0.4216,0.9121,0.0431,0.133,0.0588,0.0643,0.0861,0.1217,0.9386,0.8125,0.8266,0.0548,0.0674,0.0753,0.221143,0.031171989,0.00010842,-0.3010251,-0.0741965,0.0171,0.0226,0.0256,0.0291,0.032,0.0347,0.0369,0.04,0.0447,0.0579
0.352,0.4636,0.5618,0.0366,0.1312,0.0571,0.0802,0.0907,0.1111,0.8627,0.9587,0.9034,0.0838,0.0975,0.099,0.176681,0.023796495,0.00012256,0.153831257,-0.74466,0.01,0.014,0.0163,0.0201,0.0235,0.026,0.0301,0.0345,0.0394,0.0515
0.3725,0.4978,0.7508,0.0473,0.1329,0.0755,0.0798,0.0865,0.1077,0.8607,0.8404,0.8866,0.0733,0.0734,0.0941,0.12232,0.021703075,8.81e-05,0.055132,-0.8081836,0.01,0.0128,0.015,0.0194,0.0212,0.0241,0.0267,0.0309,0.0346,0.0453
0.4175,0.4937,0.6829,0.0397,0.1468,0.0514,0.0827,0.1028,0.1246,0.9142,0.9202,0.9061,0.0588,0.0612,0.0998,0.070536,0.015322909,5.55e-05,0.342941022,-0.6302731,0.0058,0.0095,0.0112,0.0123,0.0149,0.0164,0.0203,0.0214,0.0255,0.035
0.4149,0.4301,0.5589,0.048,0.1146,0.0611,0.0785,0.0949,0.1054,0.8067,0.8959,0.9354,0.0638,0.075,0.0759,0.148464,0.019199699,6.9e-05,-0.0662135,-0.902556,0.0066,0.0109,0.0152,0.0165,0.0202,0.0213,0.025,0.0266,0.0304,0.0377
0.352,0.4065,0.5747,0.0381,0.142,0.0613,0.0894,0.0896,0.1133,0.9747,0.8887,0.8637,0.0674,0.0723,0.0943,0.23173,0.026466921,0.00012008,0.134890095,-0.4309459,0.0117,0.0159,0.0199,0.0236,0.0261,0.0298,0.0329,0.0361,0.0411,0.0585
0.4185,0.4906,0.6957,0.0379,0.1471,0.0565,0.0636,0.0967,0.1293,0.87,0.8986,0.8479,0.0595,0.0949,0.0973,0.082116,0.01532623,5.04e-05,0.181918114,-0.8098003,0.0058,0.0095,0.0111,0.0132,0.0147,0.0171,0.0199,0.0215,0.0251,0.0339
0.402,0.4877,0.7067,0.0481,0.1387,0.0647,0.0841,0.1011,0.1272,0.8915,0.9436,0.8589,0.0526,0.0529,0.0751,0.098986,0.018694338,7.65e-05,0.135034624,-0.8804864,0.0064,0.0103,0.0134,0.0153,0.0189,0.0206,0.0244,0.0264,0.0309,0.04
0.409,0.4615,0.541,0.0382,0.1317,0.0458,0.085,0.0965,0.1173,0.9087,0.9384,0.8822,0.0693,0.086,0.0915,0.119029,0.017276104,7.04e-05,0.413202154,-0.28506,0.0064,0.0103,0.0123,0.0155,0.0166,0.0194,0.0212,0.0253,0.0284,0.045
0.3903,0.4734,0.8248,0.0411,0.1346,0.0538,0.0781,0.1047,0.1196,0.9008,0.9033,0.965,0.0572,0.062,0.0993,0.128221,0.021299257,7.05e-05,0.031671818,-0.7225183,0.0105,0.0144,0.0158,0.0201,0.0212,0.0238,0.0257,0.0294,0.0324,0.0424
0.3711,0.4561,0.6019,0.0409,0.1291,0.0471,0.0848,0.0882,0.1166,0.8762,0.8721,0.8861,0.06,0.0602,0.0918,0.161881,0.022545522,0.00011238,0.278762795,-0.4319845,0.01,0.0122,0.0162,0.0199,0.0216,0.0254,0.0282,0.0322,0.0363,0.0532
0.3855,0.4061,0.6063,0.0448,0.146,0.0676,0.084,0.1059,0.1233,0.8829,0.9366,0.8961,0.0754,0.0835,0.092,0.196923,0.025379926,9.57e-05,-0.1472076,-0.6697902,0.011,0.0156,0.0209,0.023,0.0261,0.0286,0.0318,0.0344,0.0376,0.0492
0.3967,0.4983,0.6857,0.039,0.1158,0.043,0.0728,0.0789,0.1089,0.9946,0.9713,0.9934,0.05,0.065,0.0668,0.096238,0.015362107,5.47e-05,0.339495604,-0.5292018,0.006,0.0086,0.0105,0.0121,0.0145,0.0164,0.0204,0.0218,0.0256,0.0391
0.3752,0.4717,0.7405,0.0358,0.1473,0.0748,0.0837,0.0975,0.1357,0.9946,0.8199,0.8388,0.0547,0.061,0.0621,0.144264,0.022244553,8.51e-05,0.07090881,-0.8132174,0.0105,0.0145,0.0161,0.0202,0.0216,0.0246,0.027,0.0312,0.0353,0.0427
0.3557,0.47,0.7779,0.0449,0.1464,0.0582,0.0941,0.0991,0.1139,0.9534,0.9534,0.8032,0.0535,0.0711,0.0909,0.167827,0.026201415,0.00010293,0.04783567,-0.7180798,0.0119,0.0164,0.0201,0.023,0.0253,0.0289,0.032,0.0362,0.0402,0.051
